gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.164	0.0	0.055	0.0	0.0	0.016	0.0	0.092	0.168	0.035	0.198	1.511	0.0	0.791	0.439	0.049	0.043	0.036	0.063	0.0	0.165	0.016	0.134	0.089	0.1	1.573	0.042
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.013	0.0	0.0	0.015	0.0	0.037	0.584	0.015	0.008	0.007	0.0	0.0	0.019	0.016	0.027	0.016	0.004	0.0	0.0	0.177	0.0	0.004	0.006	0.0	0.017
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.0	0.0	0.013	0.0	0.0	0.015	0.0	0.037	0.584	0.015	0.008	0.007	0.0	0.0	0.019	0.016	0.027	0.016	0.004	0.0	0.0	0.177	0.0	0.004	0.006	0.0	0.017
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.013	0.0	0.0	0.015	0.0	0.037	0.584	0.015	0.008	0.007	0.0	0.0	0.019	0.016	0.027	0.016	0.004	0.0	0.0	0.177	0.0	0.004	0.006	0.0	0.017
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.013	0.0	0.0	0.015	0.0	0.037	0.584	0.015	0.008	0.007	0.0	0.0	0.019	0.016	0.027	0.016	0.004	0.0	0.0	0.177	0.0	0.004	0.006	0.0	0.017
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.013	0.0	0.0	0.015	0.0	0.037	0.584	0.015	0.008	0.007	0.0	0.0	0.019	0.016	0.027	0.016	0.004	0.0	0.0	0.177	0.0	0.004	0.006	0.0	0.017
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.013	0.0	0.0	0.015	0.0	0.037	0.584	0.015	0.008	0.007	0.0	0.0	0.019	0.016	0.027	0.016	0.004	0.0	0.0	0.177	0.0	0.004	0.006	0.0	0.017
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0BAB29E69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.0	0.004	0.0	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FBFA176B	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.4	0.0	0.009	0.0	0.0	0.081	0.0	0.1	0.584	0.021	0.048	0.003	0.0	0.209	0.013	0.076	0.044	0.037	0.016	0.0	0.014	0.0	0.0	0.003	0.039	0.0	0.075
